order_id;client_id;client_name;product_id;product_name;quantity;unit_price;order_date;delivery_date;status;region;sales_rep;operational_data
ORD-000500;CLI-0166;Crestline Partners;PRD-0021;Temperature Unit T3;323;7100.55;02-06-2024;03-09-2024;pending;South;Alice Martin;"{""shipping"": {""method"": ""economy"", ""priority"": 3, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""ce70b840d5d2ecb4f0b9f64dc91c180b"", ""platform"": ""mobile"", ""version"": ""3.7.18""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-001893;CLI-0106;JetPath Services;PRD-0011;Temperature Unit T3;169;9381.55;05-22-2023;06-04-2023;pending;South;Frank Duval;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": """"}, ""device"": {""fingerprint"": ""93b8640be9ddf5059cde5e48457b8b48"", ""platform"": ""mobile"", ""version"": ""3.5.8""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-004896;CLI-0155;Horizon Tech;PRD-0100;Relay Module 12A;343;9620.83;07-Mar-2024;19-Apr-2024;cancelled;West;Alice Martin;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""be512059778996cf5481867383f5a953"", ""platform"": ""desktop"", ""version"": ""4.5.17""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-001461;CLI-0076;RedLine Operations;PRD-0055;Flow Meter FM9;378;7030.98;2024-02-22;28/02/2024;confirmed;North;Grace Kim;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""ea103c8967e3cc798801ee212f1aee34"", ""platform"": ""web"", ""version"": ""3.4.8""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-001162;CLI-0117;FastTrack Ltd;PRD-0019;Battery Pack BP3;253;4444.46;22/10/2024;2024-10-27;pending;West;David Osei;"{""shipping"": {""method"": ""economy"", ""priority"": 3, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""2d6e331d1359c6778d1bc41472c306c0"", ""platform"": ""api"", ""version"": ""4.1.17""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-002806;CLI-0095;PinPoint Retail;PRD-0030;Industrial Sensor v2;233;2530.72;09/12/2022;2023-01-17;delivered;South;Clara Hughes;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""a9acc14d0a314885e6f3b99f359d3286"", ""platform"": ""api"", ""version"": ""1.8.12""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-004403;CLI-0127;IronBridge Systems;PRD-0075;Industrial Sensor v2;378;8124.42;2022-01-01;26-Jan-2022;pending;Central;David Osei;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""d706b4db889ad33fa9ff25818edae476"", ""platform"": ""api"", ""version"": ""3.6.12""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-002068;CLI-0098;GlobalNex;PRD-0061;Temperature Unit T3;402;5758.10;09/09/2022;26/09/2022;cancelled;South;Clara Hughes;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""6ffaa65b67c7d9ed25e51a4a174d570a"", ""platform"": ""web"", ""version"": ""2.7.17""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-002618;CLI-0019;PinPoint Retail;PRD-0056;Wireless Module WM1;264;1103.99;07-24-2022;02/08/2022;shipped;West;Irene Lopes;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""8afd723a64dbae936315b1a950892780"", ""platform"": ""mobile"", ""version"": ""1.5.7""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-001575;CLI-0111;BlueWave Industries;PRD-0042;Temperature Unit T3;354;6114.63;12-23-2022;02-07-2023;pending;East;Bob Carter;"{""shipping"": {""method"": ""overnight"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""bb293673aada6770e42d75af9034bb9e"", ""platform"": ""api"", ""version"": ""3.9.9""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-001274;CLI-0028;Keystone Analytics;PRD-0012;Battery Pack BP3 ;394;9201.73;28-Nov-2023;2024-01-07;delivered;North;Frank Duval;"{""flags"": {""is_bulk"": yes}}"
ORD-002547;CLI-0187;Evergreen Solutions;PRD-0014;Signal Booster SB7;462;6605.97;2023-12-24;06-Jan-2024;confirmed;East;Irene Lopes;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""87b3095f9ac9268c776d66c705e0ed93"", ""platform"": ""web"", ""version"": ""4.8.20""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-001216;CLI-0188;Delta Logistics;PRD-0070;Temperature Unit T3;500;359.17;12-Aug-2022;15/08/2022;shipped;North;James Ford;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": """"}, ""device"": {""fingerprint"": ""4558462b5849200a6028a677b9097375"", ""platform"": ""api"", ""version"": ""4.9.9""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-004892;CLI-0192;Delta Logistics;PRD-0028;Smart Gateway 500;418;7858.75;2023-03-05;03-20-2023;confirmed;East;Alice Martin;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": """"}, ""device"": {""fingerprint"": ""fad4d973b3be4c8125516555aae8bbc7"", ""platform"": ""desktop"", ""version"": ""1.6.17""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-000486;CLI-0183;Acme Corp;PRD-0037;Smart Gateway 500;175;1307.66;30/03/2022;16/05/2022;confirmed;West;Frank Duval;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": """"}, ""device"": {""fingerprint"": ""bc474b3f37169e9b557fe20143f4e547"", ""platform"": ""desktop"", ""version"": ""1.2.3""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-000372;CLI-0036;PinPoint Retail;PRD-0039;Network Switch NS2;312;100.84;11-10-2023;2024-01-02;shipped;East;Clara Hughes;"{""shipping_method"": ""economy"", ""contact_email"": ""ops42@novatech.io"", ""expedited"": false}"
ORD-000596;CLI-0112;Quantum Ventures;PRD-0018;Power Converter DC;494;3836.83;05-08-2024;05-22-2024;delivered;North;Hassan Ali;"{""shipping"": {""method"": ""standard"", ""priority"": 1, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""146a6d410cd548f9363243ccf5db6a5c"", ""platform"": ""desktop"", ""version"": ""2.7.8""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-002038;CLI-0170;RedLine Operations;PRD-0056;Relay Module 12A;83;5558.29;04-05-2024;02/06/2024;pending;South;Elena Moss;"{""shipping"": {""method"": ""overnight"", ""priority"": 2, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""349e868c85fbc06591cdaebff04a3875"", ""platform"": ""web"", ""version"": ""4.8.18""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-000692;CLI-0116;PinPoint Retail;PRD-0003;Power Converter DC;192;4148.36;08-Jun-2022;18-Jul-2022;delivered;North;Bob Carter;"{""shipping_method"": ""overnight"", ""contact_email"": ""ops31@novatech.io"", ""expedited"": false}"
ORD-003063;CLI-0065;Acme Corp;PRD-0050;Cooling Unit CU8;199;5986.02;31-Mar-2023;18/04/2023;cancelled;West;Frank Duval;"{""shipping"": {""method"": ""standard"", ""priority"": 3, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""e65da440bbd7587926908ce13b2a3ce0"", ""platform"": ""mobile"", ""version"": ""1.9.13""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-001084;CLI-0111;BlueWave Industries;PRD-0087;Control Panel X1;233;6985.89;23/07/2023;09-07-2023;shipped;West;Grace Kim;"{""shipping"": {""method"": ""economy"", ""priority"": 3, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""f01763edfb8324e04b3e2aafcd2c78ec"", ""platform"": ""web"", ""version"": ""2.0.6""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-003811;CLI-0065;Evergreen Solutions;PRD-0048;Pressure Gauge PG4;342;8178.83;25-Mar-2023;14/04/2023;pending;North;Grace Kim;NULL
ORD-000321;CLI-0101;FastTrack Ltd;PRD-0042;Data Logger Pro;72; 9612.17 ;2023-08-17;2023-09-22;confirmed;East;Irene Lopes;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""888dc54d89b4df86d0e7500056a1ec53"", ""platform"": ""api"", ""version"": ""4.4.3""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-003233;CLI-0159;Quantum Ventures;PRD-0068;Relay Module 12A;409;7965.50;06/10/2024;24-Oct-2024;pending;West;Bob Carter;"{""shipping"": {""method"": ""economy"", ""priority"": 3, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""3768f15390d76208c87bb622419d5897"", ""platform"": ""web"", ""version"": ""2.4.12""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-002677;CLI-0170;Evergreen Solutions;PRD-0017;Power Converter DC;103;6756.59;09/05/2023;18-May-2023;confirmed;South;Elena Moss;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""ad3ef70d7cc6d2033637659b4686265d"", ""platform"": ""desktop"", ""version"": ""1.2.10""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-003095;CLI-0079;Crestline Partners;PRD-0063;Power Converter DC;223;7455.13;09-03-2022;10-21-2022;confirmed;South;Grace Kim;"{""shipping"": {""method"": ""economy"", ""priority"": 3, ""instructions"": """"}, ""device"": {""fingerprint"": ""61452a3e4221c5fad1eaebdd75eb7d34"", ""platform"": ""mobile"", ""version"": ""4.7.3""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-000526;CLI-0068;Quantum Ventures;PRD-0044;Wireless Module WM1;47;1133.53;26-Sep-2023;11-21-2023;shipped;South;  Bob Carter;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""a7b4bfc4f1bb9ebdcb9413931c6e6926"", ""platform"": ""desktop"", ""version"": ""4.7.15""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-004676;CLI-0040;Evergreen Solutions;PRD-0047;Industrial Sensor v2;443;9755.66;05-22-2022;07-18-2022;confirmed;East;Hassan Ali;"{""shipping_method"": ""economy"", ""contact_email"": ""ops40@novatech.io"", ""expedited"": true}"
ORD-002510;CLI-0011;Luminary Group;PRD-0002;Cooling Unit CU8;245;512.43;06-30-2023;08-Jul-2023;pending;North;Irene Lopes;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": """"}, ""device"": {""fingerprint"": ""dd3f04fc5d14a118a385622268c6f2bc"", ""platform"": ""api"", ""version"": ""2.0.3""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-000024;CLI-0132;Crestline Partners;PRD-0056;Cooling Unit CU8;14;4154.82;05-Feb-2024;2024-02-21;pending;East;Bob Carter;"{""shipping"": {""method"": ""standard"", ""priority"": 1, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""4db2b7014d8b814406c71e908326936a"", ""platform"": ""web"", ""version"": ""3.1.16""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-004228;CLI-0161;Evergreen Solutions;PRD-0095;Pressure Gauge PG4;349;8001.72;13-Jan-2022;22-Feb-2022;shipped;East;David Osei;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": """"}, ""device"": {""fingerprint"": ""ab16b19d09024f0a1b547359749040bf"", ""platform"": ""mobile"", ""version"": ""1.4.18""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-001886;CLI-0090;IronBridge Systems;PRD-0013;Edge Router ER6;481;1826.48;23-Jan-2023;;confirmed;South;Irene Lopes;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""84c8197c09fda5c04e0a9c278164d350"", ""platform"": ""web"", ""version"": ""1.5.14""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-002156;CLI-0105;FastTrack Ltd;PRD-0048;Network Switch NS2 ;19;5394.19;23-Oct-2024;10-Dec-2024;confirmed;Central;Alice Martin;
ORD-001440;CLI-0188;Luminary Group;PRD-0027;Flow Meter FM9;285;9585.68;16/06/2023;22-Jun-2023;confirmed;East;Frank Duval;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""02bea6737faf17c2e00be586de273241"", ""platform"": ""mobile"", ""version"": ""4.5.7""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-003104;CLI-0900;Horizon Tech;PRD-0907;Power Converter DC;426;6811.51;2023-06-27;08-25-2023;shipped;North;James Ford;"{""shipping"": {""method"": ""overnight"", ""priority"": 2, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""ca853b00999044859bc7b5a288cf9603"", ""platform"": ""api"", ""version"": ""4.6.20""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-002865;CLI-0149;TrueNorth Holdings;PRD-0028;Control Panel X1;66;5337.93;12/04/2023;03-Jun-2023;pending;South;David Osei;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""7a97369556458ea8046eae502e1a2f54"", ""platform"": ""api"", ""version"": ""1.6.10""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-001088;CLI-0026;  BlueWave Industries  ;PRD-0057;Temperature Unit T3;85;9508.45;06-15-2024;20-Jun-2024;delivered;West;Frank Duval;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": """"}, ""device"": {""fingerprint"": ""a21977cb4a048a151465f5256c2b061c"", ""platform"": ""api"", ""version"": ""2.2.16""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-003916;CLI-0011;Delta Logistics;PRD-0081;Temperature Unit T3;144;6273.98;2024-05-31;06-14-2024;cancelled;West;Elena Moss;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""9aa3d2ac01615b3a8f3048ab61a36765"", ""platform"": ""web"", ""version"": ""3.8.10""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-002769;CLI-0088;Delta Logistics;PRD-0029;Data Logger Pro;370;5190.03;31/03/2024;05-16-2024;shipped;Central;Frank Duval;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""f24cd905883c6a9d100bd45fba7166da"", ""platform"": ""desktop"", ""version"": ""3.2.9""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-004407;CLI-0023;IronBridge Systems;PRD-0084;Data Logger Pro;303;9952.70;05-24-2022;06-30-2022;pending;South;Clara Hughes;"{""shipping"": {""method"": ""standard"", ""priority"": 3, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""2af440750f8f7889de5e767cba8e92a7"", ""platform"": ""api"", ""version"": ""1.0.16""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-000327;CLI-0109;Luminary Group;PRD-0029;Data Logger Pro;276;7511.06;2024-08-09;09-26-2024;delivered;North;Bob Carter;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""f8df4a51b008dcdb05e4b315bc766e1b"", ""platform"": ""desktop"", ""version"": ""2.3.11""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-000825;CLI-0024;Keystone Analytics;PRD-0017;Temperature Unit T3;57;3839.89;22-Jul-2024;2024-08-02;shipped;Central;David Osei;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""353407f6a854b65b81dd7982cee8ff40"", ""platform"": ""api"", ""version"": ""1.3.2""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-000516;CLI-0009;  Offshore Dynamics  ;PRD-0065;Data Logger Pro;445;3110.31;2024-02-21;03-20-2024;pending;South;Hassan Ali;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": """"}, ""device"": {""fingerprint"": ""e1b112c0cbd655cbbbae0c45935d6b61"", ""platform"": ""mobile"", ""version"": ""3.5.0""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-002271;CLI-0026;NovaTech Solutions;PRD-0049;Temperature Unit T3;420;4115.35;12-23-2023;01-31-2024;shipped;South;David Osei;"{""shipping_method"": ""standard"", ""contact_email"": ""ops53@novatech.io"", ""expedited"": false}"
ORD-003356;CLI-0136;PinPoint Retail;PRD-0018;Edge Router ER6;408;1081.57;11-23-2024;12-27-2024;cancelled;Central;Grace Kim;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""9e9a477f592dd23cff961c6096536767"", ""platform"": ""mobile"", ""version"": ""2.6.13""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-001889;CLI-0108;JetPath Services;PRD-0100;Data Logger Pro;92;2601.75;11-30-2023;16/12/2023;cancelled;North;Clara Hughes;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""d8940647a6e7ae5a6b8ae25e8052b13c"", ""platform"": ""desktop"", ""version"": ""2.5.11""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-003747;CLI-0159;FastTrack Ltd;PRD-0030;Battery Pack BP3;60;8770.78;14-Sep-2023;13/11/2023;pending;South;James Ford;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""d30402cf06a2dafae528019623d6ce93"", ""platform"": ""api"", ""version"": ""2.5.8""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-003552;CLI-0192;Delta Logistics;PRD-0100;Smart Gateway 500;39;9157.70;01-01-2023;2023-02-01;confirmed;West;Clara Hughes;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""aa2a67039984eb1495083ffcbdfc1217"", ""platform"": ""api"", ""version"": ""3.7.1""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-002253;CLI-0042;TrueNorth Holdings;PRD-0012;Temperature Unit T3;207;661.26;2022-05-24;06-11-2022;confirmed;North;Elena Moss;"{""shipping"": {""method"": ""standard"", ""priority"": 3, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""1e02e78a200cafaa03691a5cd421ee8e"", ""platform"": ""web"", ""version"": ""2.8.15""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-002901;CLI-0021;TrueNorth Holdings;PRD-0005;Relay Module 12A;396;6224.17;07-Apr-2022;2022-04-13;shipped;Central;David Osei;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""68c8ffd5b707b2789670b87bd0a10057"", ""platform"": ""mobile"", ""version"": ""1.3.18""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-003488;CLI-0089;GlobalNex;PRD-0097;Edge Router ER6;382;530.54;23/12/2024;02-12-2025;shipped;South;Alice Martin;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""56ac09d3854ea8e56311446bb075f3ea"", ""platform"": ""mobile"", ""version"": ""2.1.9""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-004772;CLI-0122;IronBridge Systems;PRD-0051;Control Panel X1;168pcs;6775.74;01/12/2023;2024-01-10;cancelled;East;Clara Hughes;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""fad88de389dd1f3248104f77c92cac3a"", ""platform"": ""mobile"", ""version"": ""1.2.11""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-001503;CLI-0019;Offshore Dynamics;PRD-0034;Industrial Sensor v2;132;8054.57;2023-08-08;08-12-2023;confirmed;North;Elena Moss;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""9cc42248040df8632ab63707f93a0fee"", ""platform"": ""web"", ""version"": ""1.5.1""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-004372;CLI-0129;Keystone Analytics;PRD-0059;Battery Pack BP3;342;1220.46;03-Sep-2024;08-Sep-2024;delivered;Central;Irene Lopes;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""68cb8167eda5354ce2337adbea233524"", ""platform"": ""mobile"", ""version"": ""3.4.8""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-001175;CLI-0199;Delta Logistics;PRD-0100;Relay Module 12A;177;618.60;22/02/2024;2024-04-06;pending;South;Elena Moss;"{""shipping_method"": ""overnight"", ""contact_email"": ""ops97@novatech.io"", ""expedited"": true}"
ORD-003052;CLI-0130;Delta Logistics;PRD-0087;Relay Module 12A;229;147.78;15-Feb-2022;21-Mar-2022;pending;West;Grace Kim;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""96d2103e4c2a968696710c62d1d8e725"", ""platform"": ""api"", ""version"": ""1.8.0""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-001617;CLI-0117;JetPath Services;PRD-0048;Flow Meter FM9;429;9122.21;01-02-2024;13/02/2024;cancelled;East;Clara Hughes;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""91ad3c00ceb3028a5caab8f19bd5d97d"", ""platform"": ""api"", ""version"": ""4.3.16""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-000826;CLI-0014;NovaTech Solutions;PRD-0085;Power Converter DC;354;7453.43;30-Jun-2023;19-Jul-2023;shipped;North;Clara Hughes;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""057e9bff6662b06703936d74d0bf8371"", ""platform"": ""web"", ""version"": ""2.0.0""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-001944;CLI-0094;NovaTech Solutions;PRD-0040;Smart Gateway 500;372;4863.27;19-Jun-2024;2024-08-07;delivered;North;  Hassan Ali;"{""shipping"": {""method"": ""standard"", ""priority"": 1, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""b2b4a657c11bfc2063d335ac533b7258"", ""platform"": ""api"", ""version"": ""1.9.0""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-001362;CLI-0063;RedLine Operations;PRD-0018;Edge Router ER6;333;9878.35;10-May-2024;10/06/2024;confirmed;South;Frank Duval;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""00ae3fbd1575bbb337b96028a6be12f0"", ""platform"": ""mobile"", ""version"": ""4.4.0""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-002690;CLI-0038;Quantum Ventures;PRD-0032;Industrial Sensor v2;390;5853.62;2022-08-30;09-21-2022;shipped;East;Frank Duval;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""4f979c40ab0b6c2f0e15cb476edcd162"", ""platform"": ""api"", ""version"": ""4.3.14""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-001143;CLI-0026;Quantum Ventures;PRD-0096;Industrial Sensor v2;52;9276.26;13-Mar-2024;2024-03-26;pending;Central;David Osei;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": """"}, ""device"": {""fingerprint"": ""2cf0c5e86cfc1f28cc4760593a1897be"", ""platform"": ""api"", ""version"": ""2.8.19""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-002637;CLI-0171;Evergreen Solutions;PRD-0057;Flow Meter FM9;317;8538.28;2024-11-22;23/11/2024;cancelled;East;Elena Moss;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""dd0bfe1d7b56b423ca3d3d71eeb15b13"", ""platform"": ""mobile"", ""version"": ""1.7.16""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-001423;CLI-0147;TrueNorth Holdings;PRD-0006;Pressure Gauge PG4;166;5917.09;25-Apr-2023;20/05/2023;shipped;South;Hassan Ali;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""b8970d7d218e93f1e4edbb976a32b20e"", ""platform"": ""web"", ""version"": ""2.5.4""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-001270;CLI-0033;IronBridge Systems;PRD-0046;Network Switch NS2;149;$3307.62;11/08/2022;2022-08-30;delivered;West;Frank Duval;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""6ef42818eda3610a8842151a183b3b8c"", ""platform"": ""desktop"", ""version"": ""2.6.0""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-000963;CLI-0014;Acme Corp;PRD-0002;Network Switch NS2;396;1316.09;10-07-2022;10-23-2022;pending;Central;Elena Moss;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": """"}, ""device"": {""fingerprint"": ""6a1be24dd91e9642b1c5b86df09e6897"", ""platform"": ""desktop"", ""version"": ""2.0.6""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-000698;CLI-0039;Horizon Tech;PRD-0092;Control Panel X1;379;2053.12;15-Sep-2024;11-05-2024;confirmed;Central;Alice Martin;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""64bcb0ec2e0d882b8b9db06ca5873005"", ""platform"": ""mobile"", ""version"": ""2.6.4""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-004751;CLI-0006;NovaTech Solutions;PRD-0021;Data Logger Pro;2;4313.70;25/07/2022;;cancelled;South;Alice Martin;"{""shipping"": {""method"": ""overnight"", ""priority"": 2, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""b7642fc6179ab5b6380f9df71e0b5a4e"", ""platform"": ""web"", ""version"": ""4.1.1""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-001096;CLI-0030;Solaris Networks;PRD-0017;Industrial Sensor v2;227;8258.79;19/07/2022;25/08/2022;cancelled;East;Bob Carter;"{""shipping"": {""method"": ""economy"", ""priority"": 3, ""instructions"": """"}, ""device"": {""fingerprint"": ""7a241c99cbac72f4e730e2eb7819a290"", ""platform"": ""web"", ""version"": ""4.8.20""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
